time,latitude,longitude,altitude,OH,H2SO4,SO2,NO,O3,NH3,T,P,SUMNC2,glm_T,glm_SO2,glm_O3,glm_CO,glm_OH,glm_H2SO4,glm_NH3,glm_NO,glm_P,glm_SUMNC2,glm_Altitude_AGL,model_T,model_SO2,model_O3,model_CO,model_OH,model_H2SO4,model_NH3,model_NO,model_P,model_SUMNC2,model_Altitude_AGL
2014-08-07 16:43:00,39.62054008333334,-104.72467803333333,2073.6433308833334,,,120.81,,60.31391836734694,1.9685,293.80881155000003,79853.16162166667,0.0056181862155535904,297.09202997031775,705.8036373352791,64.26912666039155,96.46138275102882,0.8612875826239028,1.5995769837659672,1.807502831997828,364.90432322404126,81237.25,0.012911162438065968,15.728037771511216,293.23888957545944,334.9190467696124,50.954755402697245,87.60593663878348,0.5469858385608951,0.5247309922942524,0.45689785011492984,934.2008741026964,79466.75,0.007624342865699891,315.88918131884424
2014-08-07 16:44:00,39.59794921666666,-104.65564901666667,2146.4966756500003,,,113.96166666666666,89.7599,62.00546666666666,1.95085,292.89576174999996,79174.18294666667,0.0050286098149452734,297.09202997031775,705.8036373352791,64.26912666039155,96.46138275102882,0.8612875826239028,1.5995769837659672,1.807502831997828,364.90432322404126,81237.25,0.012911162438065968,15.728037771511216,292.61260782772155,479.782196236488,55.23868927742936,83.17015489055841,0.7257753436514977,1.0280828710849863,0.4701063565034466,411.32991003980476,78543.875,0.007959092966772184,375.70671097598597
2014-08-07 16:45:00,39.5822583,-104.58114878333332,2185.3699869333336,,,94.28166666666667,90.65083333333334,61.00468333333333,1.7413999999999998,292.4473851833333,78839.66247833334,0.004694472598316375,297.09202997031775,705.8036373352791,64.26912666039155,96.46138275102882,0.8612875826239028,1.5995769837659672,1.807502831997828,364.90432322404126,81237.25,0.012911162438065968,15.728037771511216,292.5990175752532,656.4324586682449,54.982973420021935,85.37458426926743,0.6668506995550065,1.2085888444931272,0.5339439885475777,430.9459693388639,78640.875,0.008584670533751736,374.8241931777818
2014-08-07 16:46:00,39.55581578333333,-104.50871555,2196.455000816667,0.44210423298559937,0.24111903087470582,83.99333333333334,87.3957,59.39681666666667,1.6610666666666667,292.3323151166667,78772.48575666666,0.004707349629142538,297.09202997031775,705.8036373352791,64.26912666039155,96.46138275102882,0.8612875826239028,1.5995769837659672,1.807502831997828,364.90432322404126,81237.25,0.012911162438065968,15.728037771511216,292.166147763132,860.5854554031546,53.361370999585255,86.68219016219497,0.6316575547353281,1.4234575492872577,0.5512942359297149,453.84779493003475,78453.125,0.009170129080946528,374.66966108622455
2014-08-07 16:47:00,39.52468273333333,-104.4395715,2198.2266846333337,0.37798145761395013,0.21974705757440466,76.15666666666667,76.03348333333334,57.935500000000005,1.5491833333333331,292.26095523333333,78762.82297833334,0.004840813077357744,297.09202997031775,705.8036373352791,64.26912666039155,96.46138275102882,0.8612875826239028,1.5995769837659672,1.807502831997828,364.90432322404126,81237.25,0.012911162438065968,15.728037771511216,292.1722453209825,934.8798791658602,53.33247269533873,88.08294900425466,0.6083508174662763,1.462333575477038,0.6809009146242513,478.0068314278148,78349.25,0.00941783061466588,374.8173070476428
2014-08-07 16:48:00,39.48681273333333,-104.46161356666667,2202.0583374166667,0.3870221781651315,0.22413530973975762,83.075,71.65318333333333,58.64243333333333,1.5817333333333332,292.24287228333327,78723.85803666666,0.004731926835036353,297.09202997031775,705.8036373352791,64.26912666039155,96.46138275102882,0.8612875826239028,1.5995769837659672,1.807502831997828,364.90432322404126,81237.25,0.012911162438065968,15.728037771511216,291.9054530865291,1050.3139151423795,53.85611105481202,88.74276828784696,0.618478428340062,1.6497647093832721,0.6874042295662841,555.5579443770159,77989.875,0.009525970827039243,372.5865870819676
2014-08-07 16:49:00,39.49292466666667,-104.5439597,2218.346659316667,0.38094327998953,0.24773990939481155,81.28999999999999,62.921416666666666,58.82873333333334,1.65125,292.07953688333333,78539.93052833334,0.004833120879423488,297.09202997031775,705.8036373352791,64.26912666039155,96.46138275102882,0.8612875826239028,1.5995769837659672,1.807502831997828,364.90432322404126,81237.25,0.012911162438065968,15.728037771511216,292.4007441942153,1108.8309682655645,53.688199930936044,89.86671742031791,0.6090687190630435,1.742577019161615,0.6510536795103467,634.9823925901793,78454.375,0.0093945061165257,310.46223349459234
2014-08-07 16:50:00,39.502517766666664,-104.62767555,2225.373303116667,0.43959200687433275,0.3047156606695363,78.145,86.63895000000001,58.58448333333333,1.65665,291.94948091666663,78477.54435833334,0.004960933478944422,297.09202997031775,705.8036373352791,64.26912666039155,96.46138275102882,0.8612875826239028,1.5995769837659672,1.807502831997828,364.90432322404126,81237.25,0.012911162438065968,15.728037771511216,291.9006305449679,812.3013715020422,55.91207446146779,84.64607929676518,0.7166619147776861,1.670025439675498,0.5300001446453099,413.19715579158196,77876.5,0.008486156285434414,371.8745533707086
2014-08-07 16:51:00,39.487751200000005,-104.68867893333332,2225.0116617666667,0.4367190376702268,0.32171396462818197,83.27166666666668,92.06006666666667,58.353899999999996,1.5418166666666666,291.9621515833333,78414.14592000001,0.005319331891722231,297.09202997031775,705.8036373352791,64.26912666039155,96.46138275102882,0.8612875826239028,1.5995769837659672,1.807502831997828,364.90432322404126,81237.25,0.012911162438065968,15.728037771511216,291.62890400696995,579.055468404048,57.235713101402794,80.23961663921386,0.8411180449358118,1.5784002219849447,0.42691102727014896,244.88771485056603,77731.375,0.007800941811890569,369.10524900595965
2014-08-07 16:52:00,39.47537616666667,-104.65195841666667,2279.430008983333,0.4281939793690535,0.2773914510736215,50.415,87.5006,57.63121666666667,1.5973499999999998,291.40801595,77922.95003333334,0.0049081278401952,297.09202997031775,705.8036373352791,64.26912666039155,96.46138275102882,0.8612875826239028,1.5995769837659672,1.807502831997828,364.90432322404126,81237.25,0.012911162438065968,15.728037771511216,291.3830969015145,797.4731894083294,56.76060917261097,84.06224242235024,0.8207577199436453,1.934138022304038,0.49831658136379653,398.22325629823956,77502.125,0.008345662502245365,369.6730798208698
2014-08-07 16:53:00,39.53160651666667,-104.66199038333333,2288.925,0.4269468518880897,0.3610402115543377,103.565,76.64258333333333,59.30611666666667,1.6990333333333332,291.41366624999995,77870.37719,0.004872537735514428,297.09202997031775,705.8036373352791,64.26912666039155,96.46138275102882,0.8612875826239028,1.5995769837659672,1.807502831997828,364.90432322404126,81237.25,0.012911162438065968,15.728037771511216,291.40506206903655,577.1391464272491,56.94505050387639,81.49025223953245,0.8041402330691148,1.4405958501942067,0.4715897969289114,315.2101634095643,77414.375,0.007899880009100172,438.9380926055027
2014-08-07 16:54:00,39.59150653333334,-104.70383221666665,2238.2550171499997,0.5357311760751226,0.42303011206511815,110.36,109.1692,58.97616666666667,1.7575833333333333,292.2750421833333,78369.29362,0.005359175154690991,297.09202997031775,705.8036373352791,64.26912666039155,96.46138275102882,0.8612875826239028,1.5995769837659672,1.807502831997828,364.90432322404126,81237.25,0.012911162438065968,15.728037771511216,291.9795605189154,339.8291784065235,53.64666883532541,80.53231419690472,0.7540588923863627,0.7712261001325518,0.3924154494883774,409.7687445272285,78059.25,0.007496324886701949,442.255740439444
2014-08-07 16:55:00,39.64656661666666,-104.74889813333333,2175.159989383333,0.6629009087203227,0.5591462303830741,113.57166666666667,176.5296,58.865183333333334,1.6134,292.99698385,78909.63785500001,0.005953845043519884,297.09202997031775,705.8036373352791,64.26912666039155,96.46138275102882,0.8612875826239028,1.5995769837659672,1.807502831997828,364.90432322404126,81237.25,0.012911162438065968,15.728037771511216,292.03241402017284,320.8904956004795,48.68015452114904,91.70665627714676,0.47557075948265376,0.4272595718806146,0.5131099308579954,1241.0347755189925,78656.875,0.0076344835446070895,446.6046897776277
2014-08-07 16:56:00,39.6999537,-104.7936951,2096.646659316667,0.6617874861706803,0.7784667959065542,217.43333333333334,474.15999999999997,60.99876666666667,1.9174833333333334,293.72660819999993,79636.48681166668,0.0068704007554999886,297.09202997031775,705.8036373352791,64.26912666039155,96.46138275102882,0.8612875826239028,1.5995769837659672,1.807502831997828,364.90432322404126,81237.25,0.012911162438065968,15.728037771511216,292.20223112806127,282.79130209131813,52.209350984677286,76.62513943040435,0.4751286250097814,0.5250463230899867,0.4230497576069892,97.66077832267138,79149.125,0.007093621766028721,449.9344314298244
2014-08-07 16:57:00,39.75954968333333,-104.81184558333332,2026.4833353833335,0.42396818026091804,0.36238877536525343,208.84499999999997,1995.0223333333333,56.15043333333333,2.8648833333333332,293.26377105,80289.28456833333,0.01094367522431042,297.09202997031775,705.8036373352791,64.26912666039155,96.46138275102882,0.8612875826239028,1.5995769837659672,1.807502831997828,364.90432322404126,81237.25,0.012911162438065968,15.728037771511216,292.05214062369095,343.80182686901,45.17701757892144,107.43661009572257,0.42985205632337237,0.40355741201478285,0.56354098856653,1541.7048116590533,80237.125,0.007871479018928053,384.4898586903283
2014-08-07 16:58:00,39.82095343333334,-104.81315963333333,1970.4549987999999,0.2673786350741436,0.23242320376574072,234.305,1968.8816666666667,52.4728,3.1471999999999998,292.95668996666666,80805.51127166668,0.0113622712140594,297.09202997031775,705.8036373352791,64.26912666039155,96.46138275102882,0.8612875826239028,1.5995769837659672,1.807502831997828,364.90432322404126,81237.25,0.012911162438065968,15.728037771511216,291.10589794509485,530.0275968149399,39.27130966064684,123.47125383593432,0.23922956368896633,0.3124879556428129,0.7550240922554696,3590.0741072751625,80457.25,0.0075313274887398255,385.8070667264235
2014-08-07 16:59:00,39.88288801666667,-104.8131044,1963.0999959166666,0.1379606396365996,0.15328315127047745,278.5866666666667,1214.0193333333334,51.602383333333336,3.1111666666666666,292.81967929999996,80891.12954666668,0.01110188790226941,297.09202997031775,705.8036373352791,64.26912666039155,96.46138275102882,0.8612875826239028,1.5995769837659672,1.807502831997828,364.90432322404126,81237.25,0.012911162438065968,15.728037771511216,290.58977220333423,5080.330683502026,16.616500920800974,334.7216387287717,0.04194185766498939,0.24662524239758837,2.7505686641325067,42386.976826066086,80869.5,0.01092183098949834,388.5398196171268
