time,N10_non,N_10,N_All,SUMNC2,altitude,latitude,longitude,N_Nuc
2014-07-22 17:10:30,685.5323333333333,1629.1263333333332,3129.9273333333326,0.0027011989027525647,3208.233333333333,40.145243060000006,-104.75594100333333,1500.8009999999995
2014-07-22 17:11:00,634.8853333333334,1276.3946666666668,1255.4493333333335,0.0018805416923673285,3059.633333333333,40.16572367,-104.78314642000001,-20.945333333333338
2014-07-22 17:11:30,624.8916666666667,1229.1096666666667,1249.2210000000005,0.002874566837824516,2921.9,40.190198896666665,-104.76171316666665,20.111333333333732
2014-07-22 17:12:00,594.6070000000001,1425.0376666666668,1299.6386666666665,0.003170849290832356,2775.8,40.17960205333334,-104.72663472666667,-125.39900000000034
2014-07-22 17:12:30,900.6609999999998,2653.2356666666665,2420.015,0.005243699545831407,2625.133333333333,40.15016351999999,-104.73446732333333,-233.2206666666666
2014-07-22 17:13:00,958.1943333333335,4765.923666666667,5326.905000000001,0.006866663877365564,2494.3,40.14998334333333,-104.77095667666666,560.9813333333341
2014-07-22 17:13:30,944.9293333333333,6348.649666666668,9947.897666666664,0.00589091527593512,2345.633333333333,40.17687415999999,-104.77797342666665,3599.247999999996
2014-07-22 17:14:00,973.8623333333336,6953.159333333335,16457.157000000003,0.0051302142168064635,2221.6666666666665,40.18918748666666,-104.74616088666667,9503.997666666668
2014-07-22 17:14:30,969.2540000000002,7723.219666666666,13000.739999999998,0.005891944912871604,2085.233333333333,40.16882439333333,-104.72399266999997,5277.520333333332
2014-07-22 17:15:00,1094.177,8902.954,10581.277666666667,0.0065037503629855305,1939.0666666666666,40.14629058666667,-104.74848683666666,1678.3236666666671
2014-07-22 17:15:30,1041.5266666666666,6079.520666666665,7997.712333333333,0.007228964566430295,1865.9,40.159499483333335,-104.77822469999998,1918.1916666666675
2014-07-22 17:16:00,1070.4786666666664,6767.956333333333,16559.10666666667,0.007795742957387725,1844.0,40.185683186666665,-104.76931635333334,9791.150333333338
2014-07-22 17:16:30,1016.7046666666664,8386.952,14585.817999999996,0.007320919640088965,1840.5333333333333,40.20428135666667,-104.73811316666666,6198.865999999996
2014-07-22 17:17:00,990.1966666666666,8746.724999999999,12830.496666666668,0.00685137607512957,1845.8666666666666,40.23037453,-104.71443048666666,4083.7716666666693
2014-07-22 17:17:30,946.584,10311.141,9293.397,0.00672612483370494,1852.1333333333334,40.26018930333334,-104.69939854666669,-1017.7439999999988
2014-07-22 17:18:00,977.4973333333332,12398.27566666667,13049.601333333334,0.00685092310961273,1790.7333333333333,40.29181074333333,-104.68764037666666,651.3256666666639
2014-07-22 17:18:30,1046.1310000000003,12680.994,26021.458333333332,0.007050166908329106,1776.7666666666667,40.32179527666666,-104.67569477666669,13340.464333333332
2014-07-22 17:19:00,1091.1396666666667,14854.939666666663,15500.225000000002,0.006741554658276377,1738.5333333333333,40.34846089999999,-104.66151352333334,645.2853333333387
2014-07-22 17:19:30,1632.3869999999997,16585.510666666665,20929.184666666668,0.008555354995391588,1686.0,40.372625479999996,-104.64554799333334,4343.674000000003
2014-07-22 17:20:00,2029.1339999999996,18602.13233333333,48843.69633333334,0.010000946458953905,1618.6666666666667,40.39665375,-104.63250478333333,30241.56400000001
2014-07-22 17:20:30,1154.1743333333336,9083.469000000001,19238.259,0.008268766140166047,1491.2,40.42235273333332,-104.63047738999997,10154.789999999997
2014-07-22 17:21:00,1174.2433333333333,8150.767666666668,21320.521999999997,0.00686338354189237,1473.2333333333333,40.44836933999999,-104.63195471,13169.754333333329
2014-07-22 17:21:30,1104.4783333333332,7051.105,8543.396333333338,0.006391162560606316,1613.4666666666667,40.471572106666684,-104.64334767666668,1492.2913333333381
2014-07-22 17:22:00,1233.1259999999997,13347.898666666666,31163.724999999995,0.006155496305801065,1729.1666666666667,40.47235743666667,-104.67479400999999,17815.82633333333
2014-07-22 17:22:30,1382.2259999999999,12919.418666666666,23559.711,0.006713994120891211,1765.4333333333334,40.44787801,-104.69740167666667,10640.292333333333
2014-07-22 17:23:00,1469.3399999999997,20188.578,35010.34733333333,0.007430073979985375,1747.7333333333333,40.42029228,-104.71472802666668,14821.76933333333
